date,signal_pct_from_sma,mode,allocation_SMH,allocation_VGT,allocation_TECL,spy_ret,smh_ret,vgt_ret,tecl_ret,strategy_ret,strategy_equity,spy_equity
2022-12-30,-4.373125591756805,B,50,50,0,-0.0026340425192761,-0.0039265149646049,-0.0005319206424643,-0.0045043894499209,-0.0022292178035346003,1.3470612065820688,1.1856981977536294
2023-01-03,-4.703919095209554,B,50,50,0,-0.0042100156518752,-0.007687126929927,-0.0095801542855016,-0.0280544526828973,-0.0086336406077143,1.3354311642478454,1.1807063897826864
2023-01-04,-3.89515390316516,B,50,50,0,0.0077201757699632,0.0254246413486036,0.0043306824444571,0.0079144144837792,0.01487766189653035,1.3552992575956146,1.1898216506445274
2023-01-05,-4.914635030627878,B,50,50,0,-0.0114132393642988,-0.01791764438799,-0.0207100397578779,-0.0591224650962319,-0.01931384207293395,1.3291232217728484,1.1762419313448962
2023-01-06,-2.659094888419856,B,50,50,0,0.0229321747407666,0.0437375757656646,0.0286042915488142,0.0859106300459822,0.036170933657239404,1.3771988496498904,1.2032157168519142
2023-01-09,-2.6459771442412428,B,50,50,0,-0.0005670697129895,0.0217791713410311,0.012529859911089,0.033906078551896,0.01715451562606005,1.4008240288364011,1.2025334096606946
2023-01-10,-1.88948136401659,B,50,50,0,0.0070128206012101,0.0129925092532143,0.0064804221862491,0.0183646849566108,0.0097364657197317,1.414463103972543,1.2109665607296065
2023-01-11,-0.5772041321118695,B,50,50,0,0.0126479397186678,0.011730367379211,0.0168633805051563,0.051524263088476,0.014296873942183649,1.4346855046659082,1.2262827927910371
2023-01-12,-0.1412399367891431,B,50,50,0,0.0036406434666091,0.0149777798524814,0.0078094639049552,0.0224582001678981,0.011393621878718299,1.4510317688209495,1.230747251228827
2023-01-13,0.3257248846185083,B,50,0,50,0.0038794885355966,0.0036003675233389,0.0042185152349443,0.0079870975068001,0.0039094413791416,1.456704492460427,1.2355219210801864
2023-01-17,0.2188045290174128,B,50,0,50,-0.0018316734516631,0.0059346971644673,0.0050053908630665,0.0130744033212162,0.00950455024284175,1.4705498134979904,1.233258848378396
2023-01-18,-1.2886534986673557,B,50,50,0,-0.0157882285677334,-0.0062518117949151,-0.0125992065871384,-0.0379350703997098,-0.02209344109731245,1.4380603078128087,1.2137878757970182
2023-01-19,-1.9277776424408135,B,50,50,0,-0.007279805520572,-0.0244562969845918,-0.0122792252033948,-0.0345528423032733,-0.0183677610939933,1.4116463596401485,1.2049517361179878
2023-01-20,-0.0239397891298123,B,50,50,0,0.0186290835847326,0.032517464662038,0.0279948297214969,0.0783157147340531,0.030256147191767446,1.4543573396801437,1.2273988827256985
2023-01-23,1.2400610810725834,B,0,50,50,0.0119985429117319,0.0471519359357703,0.0237433662841621,0.0679423931961822,0.0354476511099662,1.505910891246344,1.2421258808898947
2023-01-24,1.190623619140496,B,0,50,50,-0.0010732642927822,-0.007098787930053,-0.0016751477067039,-0.0014626957741523,-0.0015689217404281,1.50354823490992,1.240792751534795
2023-01-25,1.2905546016913014,B,0,50,50,0.0003748171255153,0.0010153058817532,-0.0021119645492436,-0.0080555579377735,-0.00508376124350855,1.4959045546655394,1.2412578219072856
2023-01-26,2.459275602070247,B,0,50,50,0.0109905427532184,0.0179190953209038,0.0159165608825369,0.04798817702489,0.03195236895371345,1.543702248915753,1.2548999190667245
2023-01-27,2.73922100615776,B,0,50,50,0.0022974746340662,-0.0065598633200736,0.0045946621074954,0.0116236668257032,0.0081091644665993,1.5562203843396702,1.257783019799072
2023-01-30,1.49862326972496,B,0,50,50,-0.0125466057252554,-0.023946810519943,-0.0195443200353014,-0.0560582692621344,-0.0378012946487179,1.4973932390529054,1.242002112161732
2023-01-31,3.0390695603821936,B,0,50,50,0.0147031278595981,0.0152000909662428,0.0151821849572881,0.0413129752156553,0.0282475800864717,1.5396909744939935,1.2602634280187368
2023-02-01,4.169780357702376,B,0,50,50,0.0106277543346691,0.0471531276358268,0.0245447950191057,0.0697841025557799,0.047164448787442796,1.6123096506090033,1.273657198128688
2023-02-02,5.714580614697641,B,0,50,50,0.0145572376639357,0.0213871136342258,0.0298068092428178,0.0814569245386038,0.0556318668907108,1.7020054464782917,1.29219812866423
2023-02-03,4.634310436475976,B,0,50,50,-0.0106292304946123,-0.0183761242065492,-0.0106037746902627,-0.0251071774009298,-0.01785547604559625,1.6716153289992242,1.278463056909951
2023-02-06,4.04089492933115,B,0,50,50,-0.0061113404850656,-0.0166311524530592,-0.0131234093742649,-0.0361181036450213,-0.0246207565096431,1.6304588950061474,1.2706499338715966
2023-02-07,5.432213805019277,B,0,50,50,0.0130786375081939,0.0300257948135522,0.0239637273874828,0.0739655077193421,0.04896461755341245,1.7102936912366828,1.2872683037565138
2023-02-08,4.299717127637033,B,0,50,50,-0.0109348433889764,-0.0195923969751512,-0.0126617467044503,-0.03640783340754,-0.02453479005599515,1.6683319945880979,1.273192226455343
2023-02-09,3.423657716796517,B,0,50,50,-0.0086691743679266,0.0039644259065554,-0.004220164461326,-0.0151134563633377,-0.00966681041233185,1.6522045454915872,1.262154701040313
2023-02-10,3.675628803233508,B,0,50,50,0.0023337688231663,-0.0168023141462509,-0.0063568605190726,-0.0169436387497363,-0.01165024963440445,1.6329559500895126,1.2651002783316136
2023-02-13,4.898593021793978,B,0,50,50,0.0117390401726731,0.0150403824853766,0.0170047221598874,0.0517074890249289,0.03435610559240815,1.6890579571385391,1.2799513413214085
2023-02-14,4.870533742760165,B,0,50,50,-0.0004602793708399,0.0215197296660847,0.0053101619435427,0.0095855145448404,0.00744783824419155,1.7016377875883717,1.2793622061233194
2023-02-15,5.208440457795477,B,0,50,50,0.0032473548943152,-3.949068750286333e-05,0.0070425645578953,0.0159266152953598,0.01148458992662755,1.721180399782478,1.283516749244976
2023-02-16,3.7680205867797216,B,0,50,50,-0.0137688701498385,-0.0271540988092353,-0.018236701986306,-0.0527586197499103,-0.03549766086810815,1.6600825216581647,1.265844173789479
2023-02-17,3.5207789262231644,B,0,50,50,-0.0024982690436388,-0.0136513332358058,-0.0122471465738467,-0.0375556929709829,-0.0249014197724148,1.618744109929506,1.2626817544760303
2023-02-21,1.4827110144497389,B,0,50,50,-0.0200608305683963,-0.0303992221313864,-0.0241873479201133,-0.0710978008084873,-0.0476425743643003,1.5416229732954163,1.2373513097376814
2023-02-22,1.3625364141198415,B,0,50,50,-0.0013779657572119,-0.0048854493155331,-0.000227228884055,-0.0053400978131731,-0.00278366334861405,1.5373316139272726,1.2356462820032215
2023-02-23,1.9155662685725896,B,0,50,50,0.0053192181908268,0.0354336716316756,0.015381557029984,0.0486756836588297,0.03202862034440685,1.5865702245332036,1.2422189541838806
2023-02-24,0.829161877365969,B,50,0,50,-0.0106822595482537,-0.0178527336163361,-0.0173885798234445,-0.0535835090037886,-0.03548604441361655,1.5302691230800967,1.2289492488995282
2023-02-27,1.1743197175100597,B,0,50,50,0.0034057831574558,0.0044918652509249,0.0044738626981521,0.0155066528526153,0.0099992590517701,1.5455706804606997,1.2331347835527982
2023-02-28,0.7958817938617345,B,50,0,50,-0.0036959710258026,0.000501468012378,-0.0010497921205032,-0.0063921447861832,-0.0037209684533432,1.539819660716293,1.2285771531218777
2023-03-01,0.4061725990237314,B,50,0,50,-0.003835970313547,0.0006682888910023,-0.0077245933104838,-0.0228733248099793,-0.0111025179594885,1.522723785278817,1.2238643676346002
2023-03-02,1.1920925350695857,B,0,50,50,0.0077773706972503,0.0088496243708309,0.0118773819085868,0.0369419920542783,0.0228958082125546,1.5575877770272557,1.2333828145048504
2023-03-03,2.8096318711462542,B,0,50,50,0.0160377542694736,0.0135717014269203,0.0209872012195013,0.0627867840517086,0.04188699263560495,1.6228304447729045,1.253163505004071
2023-03-06,2.885890002488841,B,0,50,50,0.0006927728730432,-0.0088993956679762,0.0036293335179233,0.0155990740204083,0.009614203769165799,1.638432667351757,1.2540316626858257
2023-03-07,1.300521121522561,B,0,50,50,-0.0153286763834334,-0.0111623527493061,-0.0123111039229366,-0.0382354507111066,-0.0252732773170216,1.5970241041845088,1.2348090171539357
2023-03-08,1.4536499933335354,B,0,50,50,0.0016319450383739,0.0261590000448406,0.0079088663726298,0.0244650057927398,0.0161869360826848,1.6228750312814504,1.2368241576028194
2023-03-09,-0.4205988661106632,B,50,50,0,-0.0184497881497104,-0.0191597185454485,-0.0157490919908833,-0.0434495820694453,-0.029599337030164298,1.5748390062727124,1.2140050139166032
2023-03-10,-1.8437325668768447,B,50,50,0,-0.0144295278005238,-0.016181771477669,-0.0197762783365593,-0.0530513298166003,-0.01797902490711415,1.5465249365542406,1.1964874948183184
2023-03-13,-1.9729957676478151,B,50,50,0,-0.0014251101168959,-0.0006730768042118,0.0046556733395004,0.0146467288560976,0.0019912982676443,1.5496045289812697,1.1947823683847134
2023-03-14,-0.3454543573790337,B,50,50,0,0.0165301203704559,0.0299292184602339,0.0225706232693341,0.0689282596085065,0.026249920864784,1.5902815252387388,1.2145322647506112
2023-03-15,-0.9485312154195248,B,50,50,0,-0.0062544096501389,-0.0112395384152262,-0.000363694069741,0.0013503211521206,-0.0058016162424836,1.581055322111792,1.2069360824335498
2023-03-16,0.8139060701862701,B,50,0,50,0.0175450906023542,0.0400131907472713,0.0273138004366091,0.0842886768579058,0.0336634955919402,1.6342791709783158,1.2281118853510968
2023-03-17,-0.7147095250717785,B,50,50,0,-0.0116925329165415,-0.0050874389351184,-0.0027243004395042,-0.0040423196246546,-0.0045648792798865,1.6268188838531668,1.2137521467064334
2023-03-20,0.2602095378040088,B,50,0,50,0.0096155363035752,0.010067122802339,0.0030593238361387,0.0068687321440128,0.006563223319238851,1.6374960594878498,1.2254230245366315
2023-03-21,1.600583821350637,B,0,50,50,0.0131304285422835,0.0031640706817812,0.0112742882791991,0.0235290520208861,0.01334656135133365,1.6593510011083716,1.2415133539943788
2023-03-22,-0.107905364568763,B,50,50,0,-0.0170464270538482,-0.0064264206031824,-0.0121447363382399,-0.0300638752318368,-0.02110430578503835,1.6243315501762712,1.2203499871691352
2023-03-23,0.1859042036078101,B,50,0,50,0.0027033383579975,0.0265860904072161,0.01412047359248,0.0494678402729611,0.020353281999848052,1.657392028278259,1.2236490060996312
2023-03-24,0.8690155146622189,B,50,0,50,0.0065620687983569,-0.0158091046252254,0.0018101990942982,0.0062646991780199,-0.00477220272360275,1.649482617526832,1.2316786750626982
2023-03-27,1.076598775762282,B,0,50,50,0.0018700033544025,-0.0116644730795624,-0.0062649695468059,-0.0228282445408255,-0.01724635881019395,1.6210350484537863,1.2339819183166116
2023-03-28,0.8572241741137142,B,50,0,50,-0.0022448385749426,-0.0069541195042075,-0.0043020632495045,-0.0145631363785774,-0.009432599814040949,1.6057444735571873,1.2312118281055928
2023-03-29,2.3081091085912138,B,0,50,50,0.0145349769351483,0.0311325408285216,0.0204348294218745,0.0621921938408163,0.04666236733466895,1.6806723120279272,1.2491074636293895
2023-03-30,2.8695197900557394,B,0,50,50,0.005855224050304,0.0143200346934089,0.0100926432410373,0.0336231563083606,0.02185789977469895,1.7174082789783454,1.2564212676918465
2023-03-31,4.272238745635961,B,0,50,50,0.0140943984312726,0.0069633346746513,0.0162400717072812,0.0426246076160758,0.029432339661678502,1.7679556227830147,1.2741297696362202
2023-04-03,4.627267576545382,B,0,50,50,0.0038107623476786,-0.0056993012417615,-0.0013230657715296,-0.0051100329033683,-0.00321654933744895,1.7622689062959127,1.2789851753884063
2023-04-04,3.9911571547432856,B,0,50,50,-0.0055480520699202,-0.0153615741372818,-0.0063384632410835,-0.0159501817794561,-0.0111443225102698,1.7426296132543306,1.2718892990386954
2023-04-05,3.6638284540308006,B,0,50,50,-0.0026182382097024,-0.0175031423361212,-0.0120253210797663,-0.0348901988363626,-0.02345775995806445,1.701751426090796,1.2685591898774407
2023-04-06,4.023074225046456,B,0,50,50,0.0039007879068728,-0.0030020799750244,0.0051864125047091,0.0153714784658696,0.01027894548528935,1.7192436362290968,1.273507570224467
2023-04-10,4.083245485218718,B,0,50,50,0.0010264340082914,0.0151347702444908,-0.0005792255674056,-0.0022428620744974,-0.0014110438209515,1.7168177081194855,1.274814741704362
2023-04-11,4.069339450276878,B,0,50,50,0.0002685006884395,-0.005307974626564,-0.0074278063450753,-0.0278167874889531,-0.0176222969170142,1.686563436714616,1.2751570303401425
2023-04-12,3.621505665840686,B,0,50,50,-0.0040758888253508,-0.0177744758463731,-0.005997112315311,-0.016473977516578,-0.011235544915944501,1.6676139774678194,1.2699596320496116
2023-04-13,4.964722115499316,B,0,50,50,0.0132825293773355,0.0080693792503829,0.0193549724174835,0.0540699071225219,0.0367124397700027,1.7288361551752214,1.2868279081703409
2023-04-14,4.666057126201991,B,0,50,50,-0.0024427278569687,-0.001069956602923,-0.0038238107955744,-0.017842396959849,-0.010833103877711699,1.7101074935186644,1.2836845377919284
2023-04-17,4.996863441887103,B,0,50,50,0.0035882572974776,-0.000714068424174,0.0036281099907888,0.0107864507545885,0.007207280372688651,1.7224327176918892,1.2882907282023195
2023-04-18,5.016120544230547,B,0,50,50,0.0006522786389702,0.004485918415966,0.0028292321451595,0.0089863350519558,0.00590778359855765,1.7326084774510886,1.2891310527251092
2023-04-19,4.954606398389047,B,0,50,50,-0.0001689735214587,-0.0094850234541473,-0.0020897788933791,-0.0089063000555831,-0.0054980394744811,1.7230825276482418,1.2889132237115084
2023-04-20,4.342297912891838,B,0,50,50,-0.0054569982366964,0.0011172267992001,-0.0071723434307259,-0.0199380927549644,-0.01355521809284515,1.699725768193999,1.28187962652246
2023-04-21,4.385088145973961,B,0,50,50,0.0007768090357158,-0.0102428027026392,-0.0029528662197196,-0.0111750268734355,-0.00706394654657755,1.687718996223636,1.2828754021990427
2023-04-24,4.462710352771064,B,0,50,50,0.0010432505039108,-0.0053555138842584,-0.0043366570855782,-0.0130395636453478,-0.008688110365462999,1.6730559073185567,1.2842137626088417
2023-04-25,2.781836234108767,B,0,50,50,-0.0158739296018713,-0.0316990995631344,-0.0215919241220974,-0.0642982926351976,-0.0429451083786475,1.6012063400552248,1.2638282437474346
2023-04-26,2.32042489622596,B,0,50,50,-0.0042355028620003,0.0069822304066196,0.0133008829999374,0.0448699443014861,0.029085413650711753,1.647778088795873,1.2584752956039655
2023-04-27,4.315745032133842,B,0,50,50,0.019908129957602,0.0096739762627835,0.0189390429319578,0.0618615984411456,0.0404003206865517,1.7143488520034997,1.283529185337281
2023-04-28,5.156757222388242,B,0,50,50,0.0085349942608154,0.0167365962058372,0.0104897785213635,0.0319572891937018,0.02122353385753265,1.750733392907618,1.2944840995677238
2023-05-01,5.000668165570548,B,0,50,50,-0.0010096486175773,0.0076441228494452,0.0010408919290156,0.0019182484221575,0.00147957017558655,1.7533237258211676,1.2931771254861193
2023-05-02,3.78682616605551,B,0,50,50,-0.0112393998814857,-0.0086698757405757,-0.0112018420222214,-0.0281729446312439,-0.01968739332673265,1.7188053520018338,1.2786425906551906
2023-05-03,3.040502655932344,B,0,50,50,-0.0068637851274003,-0.0103247541287587,-0.0070705589184267,-0.0258934519226264,-0.016482005420526552,1.6904759928733095,1.269866262658191
2023-05-04,2.294061472808424,B,0,50,50,-0.0070829924162315,-0.0033546895067684,-0.0040500429787897,-0.0144468271532793,-0.0092484350660345,1.6748417354225307,1.2608718095501548
2023-05-05,4.164301101340648,B,0,50,50,0.018512550508219,0.0211403639483185,0.0264463624356254,0.0735856108329748,0.0500159866343001,1.758610597275992,1.2842137626088417
2023-05-08,4.173723239748068,B,0,50,50,0.0002666124167911,0.0055474848299545,0.0010617170901876,-0.0016385359293049,-0.00028840941955864997,1.758103397414402,1.2845561499437672
2023-05-09,3.696159397844402,B,0,50,50,-0.0043853697763772,-0.0154312865460917,-0.0072687917149879,-0.0232494934659887,-0.015259142590488299,1.7312762469844336,1.2789228962277444
2023-05-10,4.157956172349993,B,0,50,50,0.0046723241638948,0.0081207488814094,0.0108916716723974,0.0355642474286541,0.02322795955052575,1.7714902616201742,1.2848984385795477
2023-05-11,3.948455904990604,B,0,50,50,-0.0017440019590831,-0.0088609416494782,-0.004227143426569,-0.0140617755079667,-0.00914445946726785,1.7552909407261288,1.2826575731854422
2023-05-12,3.7984435120942193,B,0,50,50,-0.0013102096627866,-0.0011378213891314,-0.0019932534183234,-0.0041138674806482,-0.0030535604494858004,1.7499310537321868,1.2809770228390083
2023-05-15,4.147441288388406,B,0,50,50,0.0034500631539464,0.0262001430016258,0.0084294922209902,0.023960034134274,0.0161947631776321,1.7782707727245637,1.2853964744665571
2023-05-16,3.453727874340604,B,0,50,50,-0.0066827505609142,-0.0002378513834163,-0.0006687255821917,0.0034967270828547,0.0014140007503315,1.780785248931489,1.2768064904558187
2023-05-17,4.703661224837969,B,0,50,50,0.0121390519178983,0.0270442912390989,0.0146448443623148,0.0393996338351765,0.02702223909874565,1.8289060537116348,1.2923057107325715
2023-05-18,5.69740868945724,B,0,50,50,0.0096331864728924,0.0350578072255642,0.0196330238086104,0.0613716534094728,0.0405023386090416,1.9029810259831894,1.3047547326240423
2023-05-19,5.538061973749958,B,0,50,50,-0.001455121572548,-0.0055207996661096,-0.0018161514029093,-0.0029155079327709,-0.0023658296678401,1.8984788970145816,1.302856155865717
2023-05-22,5.574775585753509,B,0,50,50,0.0004060520543582,-0.0008250882523027,0.0025670501583181,0.0051171326158574,0.0038420913870877496,1.9057730264333692,1.3033851832843397
2023-05-23,4.389111248609876,B,0,50,50,-0.0112227822692095,-0.014415607474823,-0.0152382749129731,-0.0436363029284546,-0.02943728892071385,1.8496722352369468,1.2887575751594258
2023-05-24,3.635314750361291,B,0,50,50,-0.007244761872815,-0.0147025711472409,-0.0061848162725235,-0.0225601214799751,-0.0143724688762493,1.8230878786047413,1.2794208334156094
2023-05-25,4.528438054692555,B,0,50,50,0.008660064819149,0.0859750367087879,0.0356116892244857,0.1148857933921592,0.07524874130832244,1.960272946764208,1.2905007007639584
2023-05-26,5.882111295645298,B,0,50,50,0.0129504986388244,0.0491243640848326,0.0265385510295088,0.0837403787283783,0.055139464878943556,2.0683613480654564,1.3072133283326042
2023-05-30,5.922192671792229,B,0,50,50,0.0003810660244643,0.004818148861015,0.005232503831543,0.0156684939610949,0.01045049889631895,2.089976756050603,1.3077114629187587
2023-05-31,5.347114277831709,B,0,50,50,-0.0055453534710933,-0.0252583637012592,-0.0091270975326479,-0.0251478553107804,-0.017137476421714152,2.0541598286718554,1.3004597406186738
2023-06-01,6.357457991258397,B,0,50,50,0.0095010639801251,0.0150349125028104,0.010314697490487,0.0292650793973794,0.0197898884439332,2.0948114225272803,1.3128154918178687
2023-06-02,7.897931351083168,B,0,50,50,0.0144611186492871,-0.0024572647091178,0.0069329722490156,0.0179022215468984,0.012417596897957,2.12082394634946,1.3318002724096691
2023-06-05,7.690559554889982,B,0,50,50,-0.0019161770370904,-0.0125223325814437,-0.0053525403790863,-0.0180011840261639,-0.0116768622026251,2.0960593773719096,1.329248307309687
2023-06-06,7.924860847346392,B,0,50,50,0.0021774354866517,0.0070682463195259,0.0016593882862587,-0.001264203503857,0.00019759239120085005,2.0964735427563834,1.332142659744595
2023-06-07,7.545706871559808,B,0,50,50,-0.0034578046696737,-0.005711096606536,-0.0148866037689535,-0.0451476918042472,-0.03001714778660035,2.0335433865927675,1.3275363706350585
2023-06-08,8.1746853327231,B,0,50,50,0.0060486978277787,0.0115570537813538,0.0100663933604998,0.0315952506864427,0.02083082202347125,2.0759037669558884,1.335566236996416
2023-06-09,8.344817645619422,B,0,50,50,0.001794084848234,0.0045836345053567,0.0041624327390841,0.0141357519979681,0.0091490923685261,2.094896402267939,1.3379623561460243
2023-06-12,9.299981842822495,B,0,50,50,0.0090720197238602,0.029556040053942,0.0208678492136722,0.0646251136028566,0.0427464814082644,2.184445852379725,1.3501003770307636
2023-06-13,9.996824331513167,B,0,50,50,0.0065929051410169,0.0138245448692562,0.0071926170304283,0.0180519875905291,0.0126223023104787,2.2120185883093337,1.3590014607473786
2023-06-14,10.083623424555425,A,25,75,0,0.0011908522041079,0.015201883986148,0.0082702759930011,0.0300079027440109,0.019139089368506,2.2543546097557825,1.3606198306322956
2023-06-15,11.392347915888298,A,25,75,0,0.0123976390313087,-0.0071979167163671,0.0130460881990879,0.0385925453061062,0.00798508697022415,2.272355827376408,1.3774883041513153
2023-06-16,10.544695679142126,A,25,75,0,-0.0034062421093752,-0.0071206451753073,-0.0086380284332681,-0.0255008975545391,-0.008258682618777899,2.253589161801176,1.3727962454845433
2023-06-20,9.913108208362214,A,25,75,0,-0.0051881180801036,-0.0035207138152975,-0.0058240982866301,-0.0209345683258574,-0.00524825216879695,2.2417617575951754,1.3656740164630465
2023-06-21,9.297019498375183,A,25,75,0,-0.0051237517287313,-0.0228998186063809,-0.0153317833735153,-0.0448987912706664,-0.0172237921817317,2.2031501189614024,1.3586766418603107
2023-06-22,9.630569642576278,A,25,75,0,0.0036097324972541,0.0049552935089134,0.0082269344477794,0.0256050912097236,0.0074090242130629,2.2194733115378,1.363581101087694
2023-06-23,8.743793721888213,A,25,75,0,-0.0075601147722805,-0.0169909883969285,-0.0116172514050419,-0.0347182054833306,-0.012960685653013549,2.1907074156317052,1.3532722714621583
2023-06-26,8.253760076399352,A,25,75,0,-0.0040855267169247,-0.0046092109364261,-0.0081156592053158,-0.022832951541296,-0.007239047138093375,2.1748487813841764,1.3477434414418263
2023-06-27,9.39146205411899,A,25,75,0,0.0109630366515227,0.0317329615829891,0.0202202481522479,0.0601738093433215,0.023098426509933198,2.2250843661311968,1.3625188021872026
2023-06-28,9.405768010738848,A,25,75,0,0.0005045358241442,-0.0090422112093774,0.0025809602193922,0.0009751488048634,-0.0003248326378002002,2.2243615861072183,1.363206241733976
2023-06-29,9.799620916415437,A,25,75,0,0.0039412143284263,-0.0014653983648111,0.0021548279845695,0.0060406552017795,0.0012497713972243498,2.2271415295946198,1.3685789297064983
2023-06-30,11.025521766368772,A,25,75,0,0.0118008089906309,0.0155415750673706,0.0157594761983583,0.0462908435611233,0.015705000915611375,2.2621187893560997,1.3847292682445669
2023-07-03,11.084830707341816,A,25,75,0,0.0011505509700779,0.0088671124756416,-0.0016962583378098,-0.0072196510749672,0.0009445843655530501,2.2642555513975493,1.386322469847441
2023-07-05,10.84608524207778,A,25,75,0,-0.0014872622996734,-0.0188802435373085,-0.0062074714420632,-0.0182732561163465,-0.009375664465874525,2.243026651082652,1.3842606447028467
2023-07-06,9.903721973948867,A,25,75,0,-0.0078306305031881,-0.0118779111823064,-0.0038754465831464,-0.0098765541590746,-0.0058760627329364,2.2298464857692424,1.3734210110740737
2023-07-07,9.55777989676089,A,25,75,0,-0.0025247162694507,0.0009402006620042,-0.0034097517324408,-0.0138116342045084,-0.0023222636338295502,2.2246681943663176,1.3699535127026095
2023-07-10,9.758896243280736,A,25,75,0,0.002531106595452,0.0141562786921445,0.0040186015437495,0.0081697087690837,0.00655302083084825,2.2392464913857255,1.3734210110740739
2023-07-11,10.368255781415634,A,25,75,0,0.0063685630137402,0.0010586087163833,0.0037736903341678,0.0065598564476725,0.003094919929721675,2.2461767799794745,1.3821677293274939
2023-07-12,11.156729292032528,A,25,75,0,0.0080459319499848,0.0210149668561037,0.0104585508739514,0.0335440091263183,0.013097654869489474,2.2755964282195067,1.393288556821128
2023-07-13,11.925146262271916,A,25,75,0,0.0079367997256547,0.0240129492473435,0.0149050860546626,0.0383904385532913,0.017182051852832825,2.3146958440452954,1.4043468090566638
2023-07-14,11.737248029537394,A,25,75,0,-0.0006226912194423,-0.0082801667921104,-0.0035771564027924,-0.0057154641540385,-0.0047529090001219,2.3036943053355876,1.4034723346296125
2023-07-17,12.003411558809388,A,25,75,0,0.0034721545832785,0.0186107047261803,0.0133120090834999,0.0388001747296924,0.014636682994169998,2.3374127485982594,1.4083454075288013
2023-07-18,12.718526289968032,A,25,75,0,0.0074304751660829,0.0027528966093093,0.0113105498590275,0.0337195773270524,0.00917113654659795,2.3588494800814126,1.418810083104711
2023-07-19,12.839792820973344,A,25,75,0,0.0022237758346028,-0.0104828789327323,-0.0026329583593341,-0.0078621022416567,-0.00459543850268365,2.348009532358611,1.4219651986814101
2023-07-20,11.959328546364311,A,25,75,0,-0.0066344523836808,-0.0353763792503284,-0.0211618184008477,-0.0608666382319499,-0.024715458613217875,2.2899773999381607,1.4125312382795072
2023-07-21,11.840849657114,A,25,75,0,0.0,0.0053604410250882,-0.0017162174114941,-0.0026932172312368,5.294719765147507e-05,2.2900986478241725,1.4125312382795072
2023-07-24,12.234668811235531,A,25,75,0,0.0044673214881141,0.0008452973158565,0.0011386129978394,0.0063007752111747,0.001065284077343675,2.292538253449246,1.4188414694329057
2023-07-25,12.43223763067312,A,25,75,0,0.002730077135844,0.0160473859013559,0.0113735260378347,0.0329159337144209,0.012541991003715,2.321291247599679,1.4227150160879918
2023-07-26,12.335390243425422,A,25,75,0,0.0001537323381246,-0.0109343460566591,-0.0115101943822403,-0.0401801818034652,-0.011366232300845,2.294906912041543,1.4229337333939
2023-07-27,11.4673193153704,A,25,75,0,-0.0066299365743489,0.0179726819553938,-0.0045952366478059,-0.0093828308356574,0.0010467430029940249,2.297309089794245,1.4134997729919971
2023-07-28,12.424438711931026,A,25,75,0,0.0097901747306825,0.0193065586958636,0.0142079365454335,0.0400726895994887,0.015482592083041025,2.332877389320192,1.427338182751369
2023-07-31,12.500028132763468,A,25,75,0,0.0019040203630258,0.000747609081976,0.0049494593122629,0.0063048410594273,0.0038989967546911755,2.341973270690244,1.430055863716252
2023-08-01,12.040544154691595,A,25,75,0,-0.0028613351885287,-0.0005603360822444,0.0005276971829382,0.0050468727801553,0.00025568886664255005,2.3425720871815336,1.4259639945518388
2023-08-02,10.367978128597445,A,25,75,0,-0.0139109783214935,-0.0366909399924078,-0.0266124753604909,-0.0748051115355672,-0.029132091518470127,2.274328062749148,1.406127440336398
2023-08-03,9.928757421559332,A,25,75,0,-0.0028657359839209,-0.0029100226400661,-0.0039507105427316,-0.0119782380278565,-0.003690538567065225,2.2659345673194133,1.4020978503326473
2023-08-04,9.32448674447626,A,25,75,0,-0.0045229492935091,0.0003891019749107,-0.0130557040279823,-0.042432211215304,-0.009694502527259051,2.243967458929932,1.3957562328510547
2023-08-07,10.171468721896492,A,25,75,0,0.0087286213797481,0.0107617696922928,0.0016765499043811,0.0081106633637149,0.003947854851359026,2.25282631674896,1.4079392605460352
2023-08-08,9.584886289981986,A,25,75,0,-0.0043486279911495,-0.0164839094810033,-0.0093085915530601,-0.0237439898146346,-0.0111024210350459,2.2278144904615815,1.4018166564677863
2023-08-09,8.745611091599432,A,25,75,0,-0.006685242181787,-0.0198250944710147,-0.0140013799326564,-0.0393971762819805,-0.015457308567245975,2.1933784744519347,1.3924451726248361
2023-08-10,8.689691793513783,A,25,75,0,0.0003589458898993,-0.002195706081016,0.0009389616014698,0.0008372005720185,0.00015529468084834997,2.193719094462104,1.3929449850964601
2023-08-11,8.53797860566846,A,25,75,0,-0.0005831486341709,-0.0250716100404011,-0.0065659838372091,-0.0232072300066548,-0.0111923903880071,2.1691661339552586,1.392132691130926
2023-08-14,9.05319317392216,A,25,75,0,0.0055201027167328,0.0304356265864396,0.0147528249755606,0.0473029337396142,0.018673525378280348,2.2096721128073784,1.3998174065812905
2023-08-15,7.7030748451522,A,25,75,0,-0.011648934932562,-0.0120138040944564,-0.0098861571299024,-0.0306560269216522,-0.010418068871040898,2.1866515965537325,1.3835110246945572
2023-08-16,6.8352322172656,A,25,75,0,-0.0073382069229818,-0.0157877515377676,-0.0094677836993611,-0.0280413815199448,-0.011047775658962726,2.162493960270694,1.373358534515122
2023-08-17,5.960302292947443,A,25,75,0,-0.0076197695743045,-0.0067577682821021,-0.0109339063016241,-0.029717922696137,-0.0098898717967436,2.1411071722423847,1.362893858939212
